Customer ID,Services,ISP (INR),Marginal Cost (INR),Discount Type,Discount Amount (INR),Billed Cost (INR),Date,Time
100076,Haircut (Male)',149,149,,0,149,2023-12-24,17:47:25
300130,Eyebrow Threading',74,74,,0,74,2023-12-24,22:44:06
200799,"Haircut (Male)', 'De-tan'","149, 249",398,,0,398,2023-12-25,8:52:40
300336,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-12-25,10:47:22
100007,Haircut (Male)',149,149,,0,149,2023-12-25,17:12:47
300015,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-12-25,19:06:17
300124,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-12-26,0:09:18
100221,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-12-26,8:22:34
100996,Haircut (Male)',149,149,,0,149,2023-12-26,8:23:08
100589,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2023-12-26,12:37:33
300426,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-12-26,16:57:43
200547,Haircut (Female)',249,249,,0,249,2023-12-26,18:59:53
100863,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-12-26,21:37:11
200355,Haircut (Male)',149,149,,0,149,2023-12-27,2:25:44
200827,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-12-27,4:07:02
300369,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,Membership Card,39.8,358.2,2023-12-27,10:12:50
300953,Eyebrow Threading',74,74,,0,74,2023-12-27,14:08:23
300369,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,Membership Card,14.8,133.2,2023-12-27,14:59:46
300204,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,Membership Card,12.3,110.7,2023-12-27,17:15:01
100195,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-12-27,19:43:33
100176,Eyebrow Threading',74,74,,0,74,2023-12-27,20:34:39
200991,Eyebrow Threading',74,74,,0,74,2023-12-27,22:11:12
100663,Beard Trimming',49,49,,0,49,2023-12-27,23:13:51
100164,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,Membership Card,14.8,133.2,2023-12-28,1:45:15
100256,Eyebrow Threading',74,74,,0,74,2023-12-28,4:52:42
100194,Eyebrow Threading',74,74,,0,74,2023-12-28,11:55:22
100957,Eyebrow Threading',74,74,,0,74,2023-12-28,16:13:22
100237,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2023-12-28,22:41:37
200126,Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-12-29,9:54:17
300535,Haircut (Male)',149,149,,0,149,2023-12-29,10:58:59
100511,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-12-29,16:10:37
300134,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-12-29,19:26:03
200968,Haircut (Male)',149,149,,0,149,2023-12-29,19:36:16
300095,Eyebrow Threading',74,74,,0,74,2023-12-30,1:54:28
300673,Haircut (Male)',149,149,,0,149,2023-12-30,2:02:21
200527,Haircut (Male)',149,149,,0,149,2023-12-30,7:24:23
100357,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-12-30,11:00:49
300254,"Haircut (Female)', 'Royal De-tan'","249, 529",778,,0,778,2023-12-30,14:28:54
300634,Beard Trimming',49,49,,0,49,2023-12-30,15:05:02
100034,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-12-30,15:21:46
200181,Haircut (Female)',249,249,,0,249,2023-12-30,19:16:55
100922,Beard Trimming',49,49,,0,49,2023-12-30,19:34:23
300814,"Eyebrow Threading', 'Haircut (Male)', 'Beard Trimming'","74, 149, 49",272,,0,272,2023-12-31,8:30:43
200718,Eyebrow Threading',74,74,,0,74,2023-12-31,18:42:47
300808,Haircut (Male)',149,149,,0,149,2024-01-01,0:27:50
100365,Haircut (Female)',249,249,,0,249,2024-01-01,12:44:21
300833,Haircut (Female)',249,249,,0,249,2024-01-02,6:33:58
100383,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2024-01-02,10:39:40
200161,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2024-01-02,19:22:49
200435,Haircut (Female)',249,249,,0,249,2024-01-02,20:52:30
200919,Haircut (Female)',249,249,,0,249,2024-01-02,21:12:20
300344,Haircut (Female)',249,249,,0,249,2024-01-03,10:33:52
300361,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2024-01-03,13:02:08
300792,Eyebrow Threading',74,74,,0,74,2024-01-04,4:18:21
300204,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,Membership Card,49.8,448.2,2024-01-04,5:36:01
300243,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2024-01-04,10:41:50
200867,Haircut (Male)',149,149,,0,149,2024-01-04,12:26:19
200564,Haircut (Female)',249,249,,0,249,2024-01-04,18:03:18
100697,Haircut (Female)',249,249,,0,249,2024-01-05,0:57:11
100807,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,Membership Card,39.8,358.2,2024-01-05,4:36:33
300939,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2024-01-05,5:48:35
200732,Beard Trimming',49,49,,0,49,2024-01-05,11:42:19
300272,Haircut (Male)',149,149,,0,149,2024-01-05,21:54:00
100450,Haircut (Male)',149,149,,0,149,2024-01-06,15:47:11
300939,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2024-01-06,23:36:34
200612,Haircut (Male)',149,149,,0,149,2024-01-07,10:51:11
200574,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,Membership Card,32.3,290.7,2024-01-07,13:11:55
100270,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2024-01-07,23:23:11
100371,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2024-01-08,0:57:37
300013,Haircut (Female)',249,249,,0,249,2024-01-08,7:55:53
300428,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-01-08,10:16:36
200101,Eyebrow Threading',74,74,,0,74,2024-01-08,12:39:36
100332,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2024-01-08,22:18:57
300329,Haircut (Male)',149,149,Membership Card,14.9,134.1,2024-01-09,3:11:48
300519,Haircut (Female)',249,249,,0,249,2024-01-09,6:21:27
200377,Beard Trimming',49,49,,0,49,2024-01-10,0:41:53
200733,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2024-01-10,3:00:37
100849,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,Membership Card,147.3,1325.7,2024-01-10,3:50:25
300575,"Beard Trimming', 'Full Body Massage'","49, 1359",1408,,0,1408,2024-01-10,5:31:28
200514,"Haircut (Female)', 'Manicure'","249, 239",488,,0,488,2024-01-10,6:52:51
300109,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2024-01-11,13:32:44
200338,Beard Trimming',49,49,,0,49,2024-01-11,17:45:28
200676,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2024-01-11,21:34:51
200613,Haircut (Male)',149,149,,0,149,2024-01-12,2:18:47
300123,Beard Trimming',49,49,,0,49,2024-01-13,6:00:15
200507,"Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0,1548,2024-01-13,8:05:28
200603,Eyebrow Threading',74,74,,0,74,2024-01-13,10:44:49
300027,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2024-01-13,11:24:35
100669,Eyebrow Threading',74,74,,0,74,2024-01-13,12:38:24
200273,Eyebrow Threading',74,74,,0,74,2024-01-13,13:39:29
100040,Haircut (Male)',149,149,Membership Card,14.9,134.1,2024-01-13,22:29:24
100208,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2024-01-14,7:13:10
100416,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-01-14,23:22:13
300329,Haircut (Male)',149,149,Membership Card,14.9,134.1,2024-01-15,6:40:29
300422,Haircut (Male)',149,149,,0,149,2024-01-15,6:54:32
100229,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2024-01-15,10:19:57
300607,Beard Trimming',49,49,Membership Card,4.9,44.1,2024-01-15,12:23:39
200001,Haircut (Male)',149,149,,0,149,2024-01-15,14:48:05
200161,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,Membership Card,12.3,110.7,2024-01-15,19:33:09
300814,Haircut (Female)',249,249,,0,249,2024-01-16,8:28:03
200196,Haircut (Male)',149,149,Membership Card,14.9,134.1,2024-01-16,11:22:44
200252,Eyebrow Threading',74,74,,0,74,2024-01-17,0:40:56
200173,Beard Trimming',49,49,,0,49,2024-01-17,3:25:54
100423,Haircut (Male)',149,149,,0,149,2024-01-17,11:37:47
200377,Beard Trimming',49,49,,0,49,2024-01-17,14:37:16
100600,"Haircut (Male)', 'Olive Hair Treatment'","149, 249",398,,0,398,2024-01-18,13:08:15
200709,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2024-01-19,7:14:46
200445,Haircut (Female)',249,249,,0,249,2024-01-19,8:17:13
300629,Beard Trimming',49,49,,0,49,2024-01-19,22:29:32
300276,"Beard Trimming', 'Deep Hydrating'","49, 649",698,,0,698,2024-01-19,23:07:43
200825,Haircut (Female)',249,249,,0,249,2024-01-19,23:33:44
200126,Haircut (Female)',249,249,Membership Card,24.9,224.1,2024-01-20,5:21:49
100303,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0,1473,2024-01-20,7:09:51
100922,"Eyebrow Threading', 'De-tan'","74, 249",323,,0,323,2024-01-20,7:35:54
300365,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0,1473,2024-01-20,14:16:40
200612,"Eyebrow Threading', 'Pedicure'","74, 249",323,,0,323,2024-01-20,14:31:12
100838,"Beard Trimming', 'Haircut (Female)'","49, 249",298,Membership Card,29.8,268.2,2024-01-20,17:03:25
300272,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2024-01-21,0:42:23
100016,Haircut (Female)',249,249,Membership Card,24.9,224.1,2024-01-21,4:24:32
200338,Haircut (Female)',249,249,,0,249,2024-01-21,9:07:55
100691,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2024-01-21,18:01:01
300901,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2024-01-21,23:55:34
100683,Haircut (Male)',149,149,Membership Card,14.9,134.1,2024-01-22,1:38:10
200684,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2024-01-22,3:59:19
100780,"Haircut (Male)', 'Lower Body Waxing'","149, 1399",1548,,0,1548,2024-01-22,7:37:24
300337,Haircut (Male)',149,149,,0,149,2024-01-22,8:00:31
300243,Haircut (Female)',249,249,,0,249,2024-01-22,10:45:45
200028,Haircut (Female)',249,249,,0,249,2024-01-22,10:54:06
200126,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2024-01-22,10:55:35
300422,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-01-22,17:18:21
300264,"Haircut (Female)', 'Full Body Massage'","249, 1359",1608,,0,1608,2024-01-22,20:47:50
300747,"Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0,1548,2024-01-22,23:23:12
200316,Eyebrow Threading',74,74,,0,74,2024-01-23,2:00:21
100901,Eyebrow Threading',74,74,,0,74,2024-01-23,8:26:07
200273,Eyebrow Threading',74,74,,0,74,2024-01-23,15:38:10
200161,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,Membership Card,39.8,358.2,2024-01-23,15:38:57
100503,Eyebrow Threading',74,74,,0,74,2024-01-24,2:20:25
100271,Haircut (Male)',149,149,,0,149,2024-01-24,6:37:08
100498,Eyebrow Threading',74,74,,0,74,2024-01-24,7:41:45
300433,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2024-01-24,14:10:06
200605,Eyebrow Threading',74,74,,0,74,2024-01-24,14:23:24
100795,Haircut (Female)',249,249,,0,249,2024-01-24,18:42:47
300858,"Beard Trimming', 'Pedicure', 'Eyebrow Threading'","49, 249, 74",372,,0,372,2024-01-24,20:38:26
100320,Beard Trimming',49,49,,0,49,2024-01-25,6:58:00
200081,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-01-25,12:08:49
100045,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2024-01-25,12:24:21
100229,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2024-01-25,20:58:03
200092,Beard Trimming',49,49,,0,49,2024-01-26,0:32:50
300335,Haircut (Male)',149,149,,0,149,2024-01-26,6:35:17
300890,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2024-01-27,1:48:46
200547,Beard Trimming',49,49,,0,49,2024-01-27,6:05:05
100082,"Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0,1433,2024-01-27,6:26:05
300027,Beard Trimming',49,49,,0,49,2024-01-28,10:08:53
200961,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2024-01-28,17:38:05
100036,Eyebrow Threading',74,74,,0,74,2024-01-28,18:15:38
100303,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2024-01-28,23:25:21
300416,Haircut (Male)',149,149,,0,149,2024-01-29,6:37:28
300898,"Haircut (Female)', 'Beard Trimming'","249, 49",298,Membership Card,29.8,268.2,2024-01-29,11:33:55
100598,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2024-01-29,14:17:59
200783,Eyebrow Threading',74,74,,0,74,2024-01-29,20:30:40
300499,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2024-01-30,5:34:30
100778,Eyebrow Threading',74,74,,0,74,2024-01-30,7:33:26
200852,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-01-30,9:55:48
100034,Haircut (Female)',249,249,,0,249,2024-01-30,14:24:27
300101,Haircut (Female)',249,249,,0,249,2024-01-30,20:22:42
300819,Haircut (Male)',149,149,,0,149,2024-01-30,22:47:32
200598,Eyebrow Threading',74,74,,0,74,2024-01-30,23:37:22
200504,Beard Trimming',49,49,,0,49,2024-01-31,6:16:43
200068,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,Membership Card,12.3,110.7,2024-01-31,7:12:54
200456,"Haircut (Female)', 'Pedicure'","249, 249",498,,0,498,2024-01-31,10:26:30
200088,"Eyebrow Threading', 'Deep Hydrating'","74, 649",723,Membership Card,72.3,650.7,2024-01-31,12:25:49
200662,Haircut (Male)',149,149,,0,149,2024-01-31,14:08:40
100365,Haircut (Female)',249,249,,0,249,2024-01-31,18:21:56
100528,Haircut (Female)',249,249,,0,249,2024-01-31,19:57:57
300337,Haircut (Male)',149,149,,0,149,2024-02-01,2:51:28
100937,Haircut (Female)',249,249,,0,249,2024-02-01,11:43:53
100145,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2024-02-01,19:03:35
300808,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2024-02-01,20:32:15
300985,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2024-02-02,2:28:44
200732,Eyebrow Threading',74,74,,0,74,2024-02-02,6:32:36
200605,Haircut (Female)',249,249,,0,249,2024-02-02,9:02:50
200713,"Haircut (Male)', 'Olive Hair Treatment'","149, 249",398,,0,398,2024-02-02,11:40:31
100377,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2024-02-02,16:28:55
200363,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2024-02-02,21:46:25
300858,"Haircut (Female)', 'Royal De-tan'","249, 529",778,,0,778,2024-02-02,22:20:13
100709,"Haircut (Male)', 'Royal De-tan'","149, 529",678,,0,678,2024-02-03,0:14:37
100084,Beard Trimming',49,49,,0,49,2024-02-03,4:01:19
100295,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2024-02-03,4:40:14
300188,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2024-02-03,13:26:01
300204,Haircut (Female)',249,249,Membership Card,24.9,224.1,2024-02-03,16:12:03
200507,"Eyebrow Threading', 'Royal De-tan'","74, 529",603,,0,603,2024-02-04,12:28:10
200915,Eyebrow Threading',74,74,,0,74,2024-02-05,0:38:36
100224,Beard Trimming',49,49,,0,49,2024-02-05,7:36:09
100572,Haircut (Male)',149,149,,0,149,2024-02-05,11:07:05
200904,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-02-05,13:38:11
200803,Beard Trimming',49,49,,0,49,2024-02-06,6:11:10
200772,Beard Trimming',49,49,,0,49,2024-02-06,6:28:11
100778,Haircut (Male)',149,149,,0,149,2024-02-06,13:13:06
100470,Haircut (Female)',249,249,,0,249,2024-02-06,15:46:41
100849,Haircut (Female)',249,249,Membership Card,24.9,224.1,2024-02-06,23:12:21
200827,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2024-02-07,19:29:19
300957,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,Membership Card,39.8,358.2,2024-02-07,21:22:48
100082,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2024-02-08,1:32:00
300276,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2024-02-08,1:41:09
300087,Haircut (Male)',149,149,,0,149,2024-02-08,3:36:42
200968,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2024-02-08,3:57:31
100722,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2024-02-08,18:23:27
100608,Beard Trimming',49,49,,0,49,2024-02-08,18:23:50
300961,Haircut (Female)',249,249,,0,249,2024-02-08,18:39:24
300031,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2024-02-09,6:27:48
200503,Eyebrow Threading',74,74,,0,74,2024-02-09,6:59:49
200998,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2024-02-09,7:33:05
300934,Beard Trimming',49,49,,0,49,2024-02-09,8:08:24
100901,"Beard Trimming', 'Pedicure'","49, 249",298,,0,298,2024-02-09,15:25:55
100896,Haircut (Female)',249,249,,0,249,2024-02-09,15:28:05
300673,Eyebrow Threading',74,74,,0,74,2024-02-09,16:31:52
200015,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2024-02-09,16:45:33
200038,"Beard Trimming', 'Haircut (Male)', 'Eyebrow Threading'","49, 149, 74",272,,0,272,2024-02-09,21:56:53
200574,"Haircut (Male)', 'Beard Trimming'","149, 49",198,Membership Card,19.8,178.2,2024-02-10,3:26:39
200904,Haircut (Male)',149,149,,0,149,2024-02-10,7:38:07
300264,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2024-02-10,8:41:57
200053,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2024-02-10,9:00:58
300897,Haircut (Male)',149,149,,0,149,2024-02-10,16:40:54
300803,Haircut (Female)',249,249,,0,249,2024-02-10,18:01:47
300841,Beard Trimming',49,49,,0,49,2024-02-11,3:14:59
200014,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2024-02-11,10:43:01
300814,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2024-02-11,19:26:26
300953,"Eyebrow Threading', 'Eyebrow Threading', 'Beard Trimming'","74, 74, 49",197,,0,197,2024-02-12,2:56:18
100197,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2024-02-12,3:54:14
200687,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2024-02-12,6:01:11
200127,Haircut (Male)',149,149,,0,149,2024-02-12,10:49:00
100600,Beard Trimming',49,49,,0,49,2024-02-12,12:09:17
100103,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2024-02-12,13:45:52
300719,Beard Trimming',49,49,,0,49,2024-02-12,19:33:17
100126,Haircut (Male)',149,149,,0,149,2024-02-13,0:34:03
300426,Haircut (Male)',149,149,,0,149,2024-02-13,8:41:55
200451,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2024-02-13,8:54:39
300652,"Haircut (Female)', 'Pedicure'","249, 249",498,,0,498,2024-02-13,9:47:43
300661,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2024-02-13,10:27:36
300130,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2024-02-13,11:42:09
300519,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-02-13,11:44:58
200338,Haircut (Male)',149,149,,0,149,2024-02-13,19:01:48
300288,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-02-15,22:25:44
300805,Beard Trimming',49,49,,0,49,2024-02-15,22:34:45
100423,Eyebrow Threading',74,74,,0,74,2024-02-16,2:48:28
300516,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2024-02-16,16:03:12
200950,Beard Trimming',49,49,,0,49,2024-02-16,17:53:08
300365,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2024-02-16,19:34:49
200940,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2024-02-16,22:21:45
300687,Haircut (Male)',149,149,,0,149,2024-02-17,2:37:17
200568,Eyebrow Threading',74,74,,0,74,2024-02-17,3:45:31
300841,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2024-02-17,14:36:50
300433,Beard Trimming',49,49,,0,49,2024-02-17,19:02:06
100055,Eyebrow Threading',74,74,,0,74,2024-02-18,3:09:06
300979,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2024-02-18,5:55:07
300277,Haircut (Female)',249,249,Membership Card,24.9,224.1,2024-02-18,15:07:34
300672,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2024-02-18,17:47:51
300294,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2024-02-18,20:26:31
100731,"Haircut (Female)', 'Full Body Massage'","249, 1359",1608,,0,1608,2024-02-19,11:06:25
100301,Haircut (Male)',149,149,,0,149,2024-02-19,11:41:41
200574,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,Membership Card,32.3,290.7,2024-02-19,13:32:54
200552,Haircut (Male)',149,149,,0,149,2024-02-19,14:28:32
300344,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2024-02-19,15:10:37
200665,Haircut (Female)',249,249,Membership Card,24.9,224.1,2024-02-20,16:22:25
100312,Beard Trimming',49,49,,0,49,2024-02-20,21:31:46
200718,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2024-02-21,4:46:37
200610,Beard Trimming',49,49,,0,49,2024-02-21,4:51:24
100016,Haircut (Female)',249,249,Membership Card,24.9,224.1,2024-02-21,9:44:54
300898,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2024-02-21,12:51:23
200922,Haircut (Female)',249,249,,0,249,2024-02-21,13:28:02
100068,Beard Trimming',49,49,,0,49,2024-02-21,14:57:41
300013,Beard Trimming',49,49,,0,49,2024-02-21,14:58:53
200590,Haircut (Male)',149,149,,0,149,2024-02-21,15:17:11
200987,Haircut (Female)',249,249,,0,249,2024-02-21,17:49:35
100697,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2024-02-21,21:24:18
300031,Haircut (Female)',249,249,,0,249,2024-02-22,15:22:00
200028,"Eyebrow Threading', 'Pedicure'","74, 249",323,,0,323,2024-02-22,22:26:58
